Year,reporting_delay,p
2015,187,4.6651470865596325e-6
2015,188,4.566904380792187e-6
2015,189,4.471141141804349e-6
2015,190,4.377784215117703e-6
2015,191,4.286762920839125e-6
2015,192,4.198008959168489e-6
2015,193,4.1114563199284235e-6
2015,194,4.0270411959269736e-6
2015,195,3.9447018999743275e-6
2015,196,3.864378785383431e-6
2015,197,3.7860141697932526e-6
2015,198,3.709552262161542e-6
2015,199,3.6349390927815095e-6
2015,200,3.5621224461844517e-6
2016,1,0.177531515904675
2016,2,0.1492193343268867
2016,3,0.1137541836590715
2016,4,0.08696493389269032
2016,5,0.06761128482790302
2016,6,0.05351302907769082
2016,7,0.043053451988169976
2016,8,0.03514250215693589
2016,9,0.029050769504680645
2016,10,0.024283500525175562
2016,11,0.020498653965947685
2016,12,0.017455051211538144
2016,13,0.014979402380880361
2016,14,0.012945009664564997
2016,15,0.01125775416418762
2016,16,0.009846698159138604
2016,17,0.0086576659095331
2016,18,0.007648782593971022
2016,19,0.006787323854720258
2016,20,0.006047457572474335
2016,21,0.005408602784146658
2016,22,0.004854221840778408
2016,23,0.004370920922200974
2016,24,0.003947772851136062
2016,25,0.0035758020862213234
2016,26,0.003247589352050091
2016,27,0.0029569654408949228
2016,28,0.002698772123726778
2016,29,0.002468674025188191
2016,30,0.0022630095307192267
2016,31,0.0020786718262785094
2016,32,0.0019130133749636201
2016,33,0.0017637687516411226
2016,34,0.0016289919533107628
2016,35,0.0015070051959467285
2016,36,0.0013963568802668705
2016,37,0.0012957869178987743
2016,38,0.001204197997875433
2016,39,0.0011206316718475942
2016,40,0.001044248367165139
2016,41,9.743106164925287e-4
2016,42,9.101689330750781e-4
2016,43,8.512498712698357e-4
2016,44,7.970458993440524e-4
2016,45,7.471067810061383e-4
2016,46,7.010322176124998e-4
2016,47,6.584655475081994e-4
2016,48,6.190883348345998e-4
2016,49,5.826157091726408e-4
2016,50,5.487923409856399e-4
2016,51,5.173889570751282e-4
2016,52,4.8819931602646984e-4
2016,53,4.6103757657623887e-4
2016,54,4.3573600251774875e-4
2016,55,4.121429566025535e-4
2016,56,3.9012114323564324e-4
2016,57,3.695460658746309e-4
2016,58,3.503046701490328e-4
2016,59,3.3229414799302627e-4
2016,60,3.154208816784608e-4
2016,61,2.9959950966191695e-4
2016,62,2.8475209871632275e-4
2016,63,2.708074089826012e-4
2016,64,2.577002404146532e-4
2016,65,2.453708506548228e-4
2016,66,2.3376443571082158e-4
2016,67,2.2283066594529826e-4
2016,68,2.1252327086609374e-4
2016,69,2.0279966704388764e-4
2016,70,1.9362062420547795e-4
2016,71,1.849499651729557e-4
2016,72,1.7675429585629234e-4
2016,73,1.6900276197182515e-4
2016,74,1.6166682956223152e-4
2016,75,1.5472008674373932e-4
2016,76,1.4813806441096888e-4
2016,77,1.4189807389535978e-4
2016,78,1.359790598049551e-4
2016,79,1.3036146647606248e-4
2016,80,1.250271166448794e-4
2016,81,1.1995910110293496e-4
2016,82,1.1514167823706249e-4
2016,83,1.1056018247501963e-4
2016,84,1.0620094076397983e-4
2016,85,1.0205119630272775e-4
2016,86,9.809903883112063e-5
2016,87,9.43333408535518e-5
2016,88,9.074369923800972e-5
2016,89,8.732038168982765e-5
2016,90,8.405427765031782e-5
2016,91,8.093685321591353e-5
2016,92,7.796010971388692e-5
2016,93,7.511654560678022e-5
2016,94,7.239912142985513e-5
2016,95,6.980122749462736e-5
2016,96,6.731665411726353e-5
2016,97,6.4939564153646e-5
2016,98,6.266446764355231e-5
2016,99,6.048619838491587e-5
2016,100,5.839989227576983e-5
2016,101,5.640096727643661e-5
2016,102,5.448510485798072e-5
2016,103,5.264823281507831e-5
2016,104,5.088650933238489e-5
2016,105,4.919630820335669e-5
2016,106,4.757420510939667e-5
2016,107,4.6016964875257486e-5
2016,108,4.452152962393046e-5
2016,109,4.308500776085838e-5
2016,110,4.1704663723298794e-5
2016,111,4.037790843610427e-5
2016,112,3.910229042011533e-5
2016,113,3.787548750385335e-5
2016,114,3.66952990932759e-5
2016,115,3.5559638958070545e-5
2016,116,3.446652849634588e-5
2016,117,3.341409044266162e-5
2016,118,3.240054298715028e-5
2016,119,3.1424194276051703e-5
2016,120,3.0483437266326574e-5
2016,121,2.957674490915944e-5
2016,122,2.87026656391228e-5
2016,123,2.7859819147569662e-5
2016,124,2.7046892420466845e-5
2016,125,2.626263602239023e-5
2016,126,2.550586060978314e-5
2016,127,2.4775433657852523e-5
2016,128,2.4070276386640586e-5
2016,129,2.3389360872881768e-5
2016,130,2.2731707335240523e-5
2016,131,2.2096381581431386e-5
2016,132,2.1482492606558015e-5
2016,133,2.0889190332775714e-5
2016,134,2.0315663481091652e-5
2016,135,1.9761137566769624e-5
2016,136,1.922487301040997e-5
2016,137,1.8706163357331036e-5
2016,138,1.8204333598394257e-5
2016,139,1.7718738585888974e-5
2016,140,1.724876153853313e-5
2016,141,1.6793812630053326e-5
2016,142,1.6353327656183372e-5
2016,143,1.5926766775268892e-5
2016,144,1.5513613317990364e-5
2016,145,1.5113372662014568e-5
2016,146,1.472557116766308e-5
2016,147,1.4349755170944662e-5
2016,148,1.3985490030537211e-5
2016,149,1.3632359225527396e-5
2016,150,1.328996350092297e-5
2016,151,1.2957920058144424e-5
2016,152,1.263586178788208e-5
2016,153,1.2323436542870002e-5
2016,154,1.2020306448283667e-5
2016,155,1.1726147247612238e-5
2016,156,1.1440647681990452e-5
2016,157,1.1163508901100693e-5
2016,158,1.0894443903872175e-5
2016,159,1.063317700731352e-5
2016,160,1.037944334191608e-5
2016,161,1.0132988372161117e-5
2016,162,9.893567440751798e-6
2016,163,9.660945335274039e-6
2016,164,9.434895876068218e-6
2016,165,9.215201524165306e-6
2016,166,9.001653008209154e-6
2016,167,8.794048969350545e-6
2016,168,8.592195623156639e-6
2016,169,8.395906437636608e-6
2016,170,8.205001826535185e-6
2016,171,8.019308857095085e-6
2016,172,7.838660971534987e-6
2016,173,7.662897721532528e-6
2016,174,7.4918645150425095e-6
2016,175,7.325412374817227e-6
2016,176,7.1633977080326926e-6
2016,177,7.005682086456558e-6
2016,178,6.852132036625867e-6
2016,179,6.702618839531213e-6
2016,180,6.557018339332384e-6
2016,181,6.415210760656032e-6
2016,182,6.277080534050404e-6
2016,183,6.142516129195473e-6
2016,184,6.011409895488255e-6
2016,185,5.883657909643132e-6
2016,186,5.759159829967105e-6
2016,187,5.637818756987129e-6
2016,188,5.519541100123912e-6
2016,189,5.404236450123125e-6
2016,190,5.291817456969504e-6
2016,191,5.18219971302382e-6
2016,192,5.075301641136487e-6
2016,193,4.971044387503668e-6
2016,194,4.869351719044413e-6
2016,195,4.770149925088236e-6
2016,196,4.6733677231734545e-6
2016,197,4.578936168766667e-6
2016,198,4.486788568723462e-6
2016,199,4.3968603983190476e-6
2016,200,4.309089221686747e-6
2017,1,0.20314208375213455
2017,2,0.1508014531250695
2017,3,0.10898621635762615
2017,4,0.08091991965916913
2017,5,0.06180579427208905
2017,6,0.04836906465439051
2017,7,0.0386320110925882
2017,8,0.03138698880074382
2017,9,0.025873045533891977
2017,10,0.021594631589925816
2017,11,0.018219092052034334
2017,12,0.015517011996791242
2017,13,0.013326365004450384
2017,14,0.011530290328259588
2017,15,0.010042921014581862
2017,16,0.008800111097985126
2017,17,0.007753226368830716
2017,18,0.006864899072959503
2017,19,0.006106070296406904
2017,20,0.005453894084409692
2017,21,0.004890229066768787
2017,22,0.0044005374776967
2017,23,0.003973071090062047
2017,24,0.003598262109348352
2017,25,0.003268262412142421
2017,26,0.002976591458294834
2017,27,0.002717864710788517
2017,28,0.002487582320265342
2017,29,0.002281963359479774
2017,30,0.002097814797870437
2017,31,0.001932427196328566
2017,32,0.0017834911168666352
2017,33,0.0016490297112983867
2017,34,0.0015273440348884926
2017,35,0.0014169684344981282
2017,36,0.0013166339626069156
2017,37,0.001225238222919532
2017,38,0.0011418203987833447
2017,39,0.001065540480264237
2017,40,9.95661909747401e-4
2017,41,9.315370242250351e-4
2017,42,8.72594795992658e-4
2017,43,8.183304704763751e-4
2017,44,7.682967764806597e-4
2017,45,7.220964449003686e-4
2017,46,6.793758203879307e-4
2017,47,6.398193892845889e-4
2017,48,6.031450783689875e-4
2017,49,5.691002042351839e-4
2017,50,5.374579736175254e-4
2017,51,5.0801445169364e-4
2017,52,4.805859290725553e-4
2017,53,4.550066294068521e-4
2017,54,4.311267088252739e-4
2017,55,4.088105060389327e-4
2017,56,3.879350083278799e-4
2017,57,3.6838850390409183e-4
2017,58,3.5006939556374934e-4
2017,59,3.3288515424099204e-4
2017,60,3.1675139418258175e-4
2017,61,3.0159105408018107e-4
2017,62,2.8733367070745715e-4
2017,63,2.739147334809856e-4
2017,64,2.612751099529869e-4
2017,65,2.493605335961624e-4
2017,66,2.381211463944266e-4
2017,67,2.2751108973957077e-4
2017,68,2.174881379790156e-4
2017,69,2.080133696855609e-4
2017,70,1.990508723446069e-4
2017,71,1.905674766929087e-4
2017,72,1.8253251740828517e-4
2017,73,1.749176172525943e-4
2017,74,1.6769649211970667e-4
2017,75,1.6084477474387915e-4
2017,76,1.5433985508822473e-4
2017,77,1.4816073566349525e-4
2017,78,1.4228790022869527e-4
2017,79,1.3670319450122224e-4
2017,80,1.3138971765858085e-4
2017,81,1.2633172354921512e-4
2017,82,1.2151453064910909e-4
2017,83,1.169244399056542e-4
2017,84,1.1254865970274483e-4
2017,85,1.0837523726266717e-4
2017,86,1.04392995872531e-4
2017,87,1.0059147738687157e-4
2017,88,9.696088951470292e-5
2017,89,9.349205744957318e-5
2017,90,9.01763794458668e-5
2017,91,8.700578598436854e-5
2017,92,8.397270220552935e-5
2017,93,8.107001332049291e-5
2017,94,7.829103273816236e-5
2017,95,7.562947267183005e-5
2017,96,7.307941701148663e-5
2017,97,7.063529626816532e-5
2017,98,6.829186441484339e-5
2017,99,6.604417746472517e-5
2017,100,6.388757364239341e-5
2017,101,6.181765501650655e-5
2017,102,5.9830270474594797e-5
2017,103,5.792149993122846e-5
2017,104,5.608763967049031e-5
2017,105,5.432518873241906e-5
2017,106,5.263083626098536e-5
2017,107,5.100144973830538e-5
2017,108,4.9434064036264736e-5
2017,109,4.7925871222596744e-5
2017,110,4.647421106377236e-5
2017,111,4.5076562171899886e-5
2017,112,4.373053374721698e-5
2017,113,4.243385787175603e-5
2017,114,4.118438231339777e-5
2017,115,3.998006380283829e-5
2017,116,3.881896174901854e-5
2017,117,3.769923236131399e-5
2017,118,3.6619123149302106e-5
2017,119,3.557696777321929e-5
2017,120,3.457118122032303e-5
2017,121,3.360025528429485e-5
2017,122,3.266275432658144e-5
2017,123,3.175731130018289e-5
2017,124,3.088262401787601e-5
2017,125,3.0037451648218432e-5
2017,126,2.922061142392073e-5
2017,127,2.843097554832326e-5
2017,128,2.7667468286761535e-5
2017,129,2.692906323057312e-5
2017,130,2.6214780722389475e-5
2017,131,2.5523685432175146e-5
2017,132,2.4854884074232312e-5
2017,133,2.42075232560862e-5
2017,134,2.358078745080746e-5
2017,135,2.2973897084922455e-5
2017,136,2.2386106734609583e-5
2017,137,2.1816703423385315e-5
2017,138,2.126500501495228e-5
2017,139,2.0730358695314702e-5
2017,140,2.0212139538666424e-5
2017,141,1.970974915192896e-5
2017,142,1.9222614393159473e-5
2017,143,1.8750186159368125e-5
2017,144,1.82919382395796e-5
2017,145,1.7847366229248347e-5
2017,146,1.7415986502389826e-5
2017,147,1.6997335238029407e-5
2017,148,1.6590967497787657e-5
2017,149,1.6196456351626547e-5
2017,150,1.581339204897081e-5
2017,151,1.5441381232594918e-5
2017,152,1.5080046192831696e-5
2017,153,1.4729024159811066e-5
2017,154,1.4387966631580636e-5
2017,155,1.405653873609301e-5
2017,156,1.3734418625168482e-5
2017,157,1.342129689865835e-5
2017,158,1.3116876057141418e-5
2017,159,1.2820869981587648e-5
2017,160,1.2533003438517166e-5
2017,161,1.2253011609270797e-5
2017,162,1.1980639642091188e-5
2017,163,1.171564222578942e-5
2017,164,1.1457783183846132e-5
2017,165,1.1206835087861116e-5
2017,166,1.0962578889330632e-5
2017,167,1.07248035687902e-5
2017,168,1.0493305801414896e-5
2017,169,1.0267889638223287e-5
2017,170,1.0048366202078101e-5
2017,171,9.83455339772303e-6
2017,172,9.626275635138322e-6
2017,173,9.423363565537274e-6
2017,174,9.225653829364472e-6
2017,175,9.032988815691095e-6
2017,176,8.845216432436888e-6
2017,177,8.662189886879159e-6
2017,178,8.483767475938978e-6
2017,179,8.309812385762258e-6
2017,180,8.140192500139428e-6
2017,181,7.97478021733249e-6
2017,182,7.813452274900607e-6
2017,183,7.656089582137607e-6
2017,184,7.502577059755426e-6
2017,185,7.3528034864661666e-6
2017,186,7.206661352134422e-6
2017,187,7.064046717188483e-6
2017,188,6.9248590779945235e-6
2017,189,6.789001237914467e-6
2017,190,6.656379183781462e-6
2017,191,6.52690196754106e-6
2017,192,6.400481592819119e-6
2017,193,6.2770329061892246e-6
2017,194,6.156473492924172e-6
2017,195,6.038723577026928e-6
2017,196,5.923705925346418e-6
2017,197,5.81134575559358e-6
2017,198,5.7015706480819504e-6
2017,199,5.594310461025923e-6
2017,200,5.489497249237967e-6
2018,1,0.1734968779241907
2018,2,0.15033233365016654
2018,3,0.11579885410031306
2018,4,0.08888734324750498
2018,5,0.06919196412260521
2018,6,0.054752466139213064
2018,7,0.04400472656936626
2018,8,0.035863629876019244
2018,9,0.029592015459303893
2018,10,0.02468530730827452
2018,11,0.020792638850408347
2018,12,0.01766566132715172
2018,13,0.015125484087105602
2018,14,0.013041103989799853
2018,15,0.011315110681056392
2018,16,0.009874050711275872
2018,17,0.008661820795758826
2018,18,0.007635063563671404
2018,19,0.006759909241558633
2018,20,0.006009636567132667
2018,21,0.005362971097668093
2018,22,0.004802831827888098
2018,23,0.004315397354289183
2018,24,0.003889402657611409
2018,25,0.003515604267747434
2018,26,0.003186369711287305
2018,27,0.00289535962653291
2018,28,0.0026372796319253135
2018,29,0.0024076851689468176
2018,30,0.0022028269140278492
2018,31,0.002019527503968824
2018,32,0.0018550826103156262
2018,33,0.0017071810796347475
2018,34,0.0015738401015746566
2018,35,0.0014533522959011664
2018,36,0.0013442423087839323
2018,37,0.001245231038399065
2018,38,0.0011552060142103195
2018,39,0.0010731967648754113
2018,40,9.983542498258737e-4
2018,41,9.299336163012472e-4
2018,42,8.672796896778112e-4
2018,43,8.098147198035247e-4
2018,44,7.57027996866449e-4
2018,45,7.084670224806036e-4
2018,46,6.63729979279035e-4
2018,47,6.224592885040837e-4
2018,48,5.84336082300558e-4
2018,49,5.490754475224873e-4
2018,50,5.16422322315677e-4
2018,51,4.8614794667542146e-4
2018,52,4.5804678449583416e-4
2018,53,4.319338480298612e-4
2018,54,0.00040764236672589075
2018,55,3.850217515426092e-4
2018,56,3.639358134233824e-4
2018,57,3.4426120091962783e-4
2018,58,3.2588602721851325e-4
2018,59,3.0870866123886524e-4
2018,60,2.926366611603822e-4
2018,61,2.7758583186708005e-4
2018,62,2.634793904158598e-4
2018,63,2.502472258665796e-4
2018,64,2.378252416979672e-4
2018,65,2.2615477063910245e-4
2018,66,2.1518205311453777e-4
2018,67,2.0485777167003236e-4
2018,68,1.95136634746629e-4
2018,69,1.8597700402939226e-4
2018,70,1.7734056033529168e-4
2018,71,1.6919200364062995e-4
2018,72,1.614987833972964e-4
2018,73,1.542308557618095e-4
2018,74,1.4736046477237542e-4
2018,75,1.4086194486616333e-4
2018,76,1.347115424393683e-4
2018,77,1.2888725442300022e-4
2018,78,1.2336868208316382e-4
2018,79,1.1813689846073521e-4
2018,80,1.1317432804572613e-4
2018,81,1.0846463743977116e-4
2018,82,1.039926358990229e-4
2018,83,9.974418477180441e-5
2018,84,9.57061149528674e-5
2018,85,9.186615157087936e-5
2018,86,8.821284520945279e-5
2018,87,8.473550903602126e-5
2018,88,8.142416127837951e-5
2018,89,7.826947254677353e-5
2018,90,7.526271755096953e-5
2018,91,7.23957308075411e-5
2018,92,6.966086597336174e-5
2018,93,6.705095847760486e-5
2018,94,6.455929115692183e-5
2018,95,6.217956262738617e-5
2018,96,5.9905858152626816e-5
2018,97,5.773262279069635e-5
2018,98,5.565463662293133e-5
2018,99,5.36669918866362e-5
2018,100,5.176507185008722e-5
2018,101,4.9944531283340084e-5
2018,102,4.820127839178611e-5
2018,103,4.6531458091541566e-5
2018,104,4.493143651667479e-5
2018,105,4.3397786658138096e-5
2018,106,4.192727504317077e-5
2018,107,4.051684937197912e-5
2018,108,3.9163627035773176e-5
2018,109,3.7864884446824496e-5
2018,110,3.661804711716854e-5
2018,111,3.5420680427989577e-5
2018,112,3.4270481036625553e-5
2018,113,3.316526887259304e-5
2018,114,3.210297967807842e-5
2018,115,3.108165805202775e-5
2018,116,3.0099450960321404e-5
2018,117,2.9154601677573933e-5
2018,118,2.8245444128885363e-5
2018,119,2.7370397602411675e-5
2018,120,2.6527961805940635e-5
2018,121,2.5716712242780876e-5
2018,122,2.4935295884208113e-5
2018,123,2.4182427117485446e-5
2018,124,2.3456883950098665e-5
2018,125,2.275750445233383e-5
2018,126,2.2083183421685926e-5
2018,127,2.1432869253840417e-5
2018,128,2.0805561006114683e-5
2018,129,2.0200305640300845e-5
2018,130,1.9616195432820768e-5
2018,131,1.9052365540993552e-05
2018,132,1.8507991715035844e-5
2018,133,1.798228814616992e-5
2018,134,1.7474505441908724e-5
2018,135,1.6983928720227787e-5
2018,136,1.6509875814925497e-5
2018,137,1.60516955850164e-5
2018,138,1.560876632150717e-5
2018,139,1.5180494245368794e-5
2018,140,1.4766312090947675e-5
2018,141,1.4365677769456892e-5
2018,142,1.3978073107554933e-5
2018,143,1.3603002656359695e-5
2018,144,1.3239992566561446e-5
2018,145,1.2888589525589379e-5
2018,146,1.2548359753056623e-5
2018,147,1.2218888050960988e-5
2018,148,1.1899776905349872e-5
2018,149,1.1590645636375372e-5
2018,150,1.1291129593864903e-5
2018,151,1.1000879395720634e-5
2018,152,1.0719560206633478e-5
2018,153,1.0446851054758941e-5
2018,154,1.0182444184151981e-5
2018,155,9.926044440898462e-6
2018,156,9.6773686910094e-6
2018,157,9.436145268267056e-6
2018,158,9.202113450323401e-6
2018,159,8.975022961457849e-6
2018,160,8.754633500498542e-6
2018,161,8.540714292503702e-6
2018,162,8.333043662885102e-6
2018,163,8.131408632734774e-6
2018,164,7.93560453419233e-6
2018,165,7.745434644758096e-6
2018,166,7.560709839524167e-6
2018,167,7.381248260355663e-6
2018,168,7.2068750011113355e-6
2018,169,7.037421808046976e-6
2018,170,6.872726794594376e-6
2018,171,6.712634169755613e-6
2018,172,6.556993979396572e-6
2018,173,6.405661859764457e-6
2018,174,6.2584988025931585e-6
2018,175,6.115370931195677e-6
2018,176,5.976149286977848e-6
2018,177,5.84070962583844e-6
2018,178,5.7089322239516485e-6
2018,179,5.580701692455208e-6
2018,180,5.455906800594398e-6
2018,181,5.334440306896797e-6
2018,182,5.216198797976042e-6
2018,183,5.101082534584658e-6
2018,184,4.988995304557116e-6
2018,185,4.879844282302929e-6
2018,186,4.773539894528804e-6
2018,187,4.66999569188553e-6
2018,188,4.569128226251377e-6
2018,189,4.470856933379733e-6
2018,190,4.375104020652436e-6
2018,191,4.281794359694156e-6
2018,192,4.190855383616025e-6
2018,193,4.102216988668587e-6
2018,194,4.0158114400958805e-6
2018,195,3.931573281992629e-6
2018,196,3.849439250977514e-6
2018,197,3.769348193504223e-6
2018,198,3.6912409866417208e-6
2018,199,3.6150604621632455e-6
2018,200,3.540751333791965e-6
2019,1,0.1650150554805725
2019,2,0.15498272642962463
2019,3,0.1222970996085981
2019,4,0.09451815307955741
2019,5,0.0735313675927594
2019,6,0.05793638034756518
2019,7,0.04627037876039472
2019,8,0.03742995974759354
2019,9,0.030635079910796156
2019,10,0.02533998248326607
2019,11,0.021160327168581527
2019,12,0.017822095352824693
2019,13,0.01512715817713393
2019,14,0.012930213566009034
2019,15,0.0111232386261647
2019,16,0.009624888266751924
2019,17,0.008373170138193789
2019,18,0.007320313707552377
2019,19,0.006429127638467584
2019,20,0.005670380214194656
2019,21,0.005020892313791208
2019,22,0.004462133047488794
2019,23,0.003979174323714434
2019,24,0.0035599046882152435
2019,25,0.0031944324959918276
2019,26,0.0028746287680419132
2019,27,0.0025937741037177346
2019,28,0.0023462838152652236
2019,29,0.0021274923704051193
2019,30,0.0019334831667907526
2019,31,0.0017609532207296626
2019,32,0.00160710494087286
2019,33,0.0014695590567903136
2019,34,0.0013462841775837722
2019,35,0.0012355395036754819
2019,36,0.0011358280023666682
2019,37,0.001045857953691607
2019,38,9.645112271577395e-4
2019,39,8.908169981783316e-4
2019,40,8.2392988169798e-4
2019,41,7.631116690669442e-4
2019,42,7.077160170098286e-4
2019,43,6.571755652846956e-4
2019,44,6.10991060398608e-4
2019,45,5.687221426250489e-4
2019,46,5.299795171875869e-4
2019,47,4.944182813723122e-4
2019,48,4.617322202295254e-4
2019,49,4.3164891652511673e-4
2019,50,4.039255473360807e-4
2019,51,3.783452614262537e-4
2019,52,3.5471404928557546e-4
2019,53,3.3285803225483704e-4
2019,54,3.1262110910917673e-4
2019,55,2.938629083307261e-4
2019,56,2.764570024569257e-4
2019,57,2.60289347660583e-4
2019,58,2.4525691735341194e-4
2019,59,2.312665033100365e-4
2019,60,2.182336617489787e-4
2019,61,2.060817851145189e-4
2019,62,1.9474128308732519e-4
2019,63,1.8414885870111556e-4
2019,64,1.7424686743022454e-4
2019,65,1.6498274879842348e-4
2019,66,1.563085214920278e-4
2019,67,1.4818033418084942e-4
2019,68,1.4055806529263793e-4
2019,69,1.3340496587827504e-4
2019,70,1.2668734046946512e-4
2019,71,1.2037426148745645e-4
2019,72,1.1443731332669235e-4
2019,73,1.0885036272491505e-4
2019,74,1.0358935245257181e-4
2019,75,9.86321157191086e-5
2019,76,9.395820901000232e-5
2019,77,8.954876134313782e-5
2019,78,8.538633817218314e-5
2019,79,8.14548183729762e-5
2019,80,7.77392829308163e-5
2019,81,7.422591410556963e-5
2019,82,7.090190399075033e-5
2019,83,6.77553715048393e-5
2019,84,6.477528696035182e-5
2019,85,6.195140345047064e-5
2019,86,5.927419437612831e-5
2019,87,5.673479650966791e-5
2019,88,5.432495805590026e-5
2019,89,5.20369912285639e-5
2019,90,4.98637289108339e-5
2019,91,4.779848501340872e-5
2019,92,4.583501818353596e-5
2019,93,4.396749855374036e-5
2019,94,4.219047725049884e-5
2019,95,4.0498858411155896e-5
2019,96,3.8887873482376655e-5
2019,97,3.735305759575141e-5
2019,98,3.5890227836110726e-5
2019,99,3.449546323594964e-5
2019,100,3.3165086345329804e-5
2019,101,3.189564624095181e-5
2019,102,3.068390285092871e-5
2019,103,2.9526812483335387e-5
2019,104,2.8421514456976634e-5
2019,105,2.736531874214761e-5
2019,106,2.6355694527570015e-5
2019,107,2.5390259637259154e-5
2019,108,2.4466770727915922e-5
2019,109,2.3583114203610986e-5
2019,110,2.2737297790105898e-5
2019,111,2.1927442716207334e-5
2019,112,2.115177645411431e-5
2019,113,2.0408625974864623e-5
2019,114,1.9696411478736547e-5
2019,115,1.9013640563870968e-5
2019,116,1.8358902799473538e-5
2019,117,1.7730864672769096e-5
2019,118,1.7128264881437936e-5
2019,119,1.6549909945593508e-5
2019,120,1.599467011548181e-5
2019,121,1.54614755530163e-5
2019,122,1.4949312767027027e-5
2019,123,1.4457221283711392e-5
2019,124,1.398429053524645e-5
2019,125,1.3529656950866722e-5
2019,126,1.3092501235940062e-5
2019,127,1.2672045825701783e-5
2019,128,1.2267552501336927e-5
2019,129,1.1878320157045156e-5
2019,130,1.1503682707590162e-5
2019,131,1.1143007126629256e-5
2019,132,1.0795691606849646e-5
2019,133,1.0461163833607959e-5
2019,134,1.0138879364385749e-5
2019,135,9.8283201069409e-6
2019,136,9.528992889556747e-6
2019,137,9.240428117270308e-6
2019,138,8.962178508404124e-6
2019,139,8.693817906134408e-6
2019,140,8.434940160203347e-6
2019,141,8.18515807423194e-6
2019,142,7.944102414409292e-6
2019,143,7.711420975630465e-6
2019,144,7.4867777014293936e-6
2019,145,7.269851854305466e-6
2019,146,7.060337233276888e-6
2019,147,6.857941435710823e-6
2019,148,6.662385160680382e-6
2019,149,6.473401551285041e-6
2019,150,6.290735573542855e-6
2019,151,6.114143429622863e-6
2019,152,5.943392003334488e-6
2019,153,5.778258335927801e-6
2019,154,5.6185291303868485e-6
2019,155,5.464000282516743e-6
2019,156,5.314476437235161e-6
2019,157,5.169770568582307e-6
2019,158,5.029703582057886e-6
2019,159,4.894103937983112e-6
2019,160,4.762807294668141e-6
2019,161,4.635656170242243e-6
2019,162,4.512499622076238e-6
2019,163,4.3931929427927125e-6
2019,164,4.277597371923027e-6
2019,165,4.165579822327241e-6
2019,166,4.057012620547929e-6
2019,167,3.951773260319737e-6
2019,168,3.849744168503e-6
2019,169,3.750812482754996e-6
2019,170,3.6548698402930935e-6
2019,171,3.5618121771427627e-6
2019,172,3.4715395372997784e-6
2019,173,3.383955891269591e-6
2019,174,3.298968963478617e-6
2019,175,3.2164900680815375e-6
2019,176,3.1364339527169474e-6
2019,177,3.058718649789145e-6
2019,178,2.9832653348787638e-6
2019,179,2.9099981919072722e-6
2019,180,2.8388442847022635e-6
2019,181,2.7697334346302225e-6
2019,182,2.7025981039825817e-6
2019,183,2.6373732848183266e-6
2019,184,2.5739963929834005e-6
2019,185,2.512407167042341e-6
2019,186,2.4525475718726753e-6
2019,187,2.3943617066862425e-6
2019,188,2.3377957172543813e-6
2019,189,2.2827977121265736e-6
2019,190,2.2293176826432482e-6
2019,191,2.177307426554327e-6
2019,192,2.126720475065438e-6
2019,193,2.0775120231431237e-6
2019,194,2.0296388629194227e-6
2019,195,1.983059320044798e-6
2019,196,1.937733192846297e-6
2019,197,1.8936216941554226e-6
2019,198,1.8506873956773452e-6
2019,199,1.8088941747796928e-6
2019,200,1.7682071635856537e-6
2020,1,0.14910457835768304
2020,2,0.15193501272950735
2020,3,0.1240615403165156
2020,4,0.09764371414024588
2020,5,0.07677763795653372
2020,6,0.06088713349999045
2020,7,0.04881708372311058
2020,8,0.039577672557118616
2020,9,0.03242715067577864
2020,10,0.026828537100997425
2020,11,0.02239507413121476
2020,12,0.018846617841421616
2020,13,0.015978240208127884
2020,14,0.01363832732614958
2020,15,0.01171340092792301
2020,16,0.010117559054500784
2020,17,0.008785068449583313
2020,18,0.0076651140454274385
2020,19,0.006718036151170333
2020,20,0.005912603741309723
2020,21,0.005224017028920807
2020,22,0.004632428948123192
2020,23,0.004121839820820563
2020,24,0.003679263199949496
2020,25,0.00329409073273992
2020,26,0.0029576044787936423
2020,27,0.002662599467276917
2020,28,0.0024030893781794593
2020,29,0.002174075412200252
2020,30,0.001971363565386709
2020,31,0.0017914192545904896
2020,32,0.001631250963876276
2020,33,0.001488316587985436
2020,34,0.0013604476378109086
2020,35,0.0012457875862296047
2020,36,0.0011427414712453197
2020,37,0.0010499345093732551
2020,38,9.661779576684042e-4
2020,39,8.904408357018115e-4
2020,40,8.21826406935878e-4
2020,41,7.595525428785609e-4
2020,42,7.029352683704383e-4
2020,43,6.513749237961223e-4
2020,44,6.043444885066459e-4
2020,45,5.613796957988512e-4
2020,46,5.220706383760298e-4
2020,47,4.8605461810414505e-4
2020,48,4.530100379991182e-4
2020,49,4.226511699907997e-4
2020,50,3.9472366086341513e-4
2020,51,3.6900066224087273e-4
2020,52,3.452794896433416e-4
2020,53,3.2337873133576206e-4
2020,54,3.031357405894637e-4
2020,55,2.844044556168702e-4
2020,56,2.6705350024077806e-4
2020,57,2.50964525663454e-4
2020,58,2.360307597796686e-4
2020,59,2.2215573555169226e-4
2020,60,2.092521742110909e-4
2020,61,1.9724100261629102e-4
2020,62,1.8605048709385993e-4
2020,63,1.756154686212168e-4
